geneID	SRR6286160	ERR2004671	SRR7500703	ERR2004672	ERR2004665	SRR6059989	SRR7500712	SRR6059999	ERR2004689	SRR7478668	SRR6819302	SRR7500701	SRR1525661	ERR2004695	SRR6286163	SRR5454243	SRR6059991	SRR5454226	SRR7500695	SRR7500694	SRR1525666	SRR7500699	SRR6286162	SRR1525682	SRR7500723	SRR7500697	SRR7478667	SRR5454236	SRR6059983	ERR2004680	SRR1525678	SRR7500727	ERR2004692	SRR7478650	SRR1525675	SRR7500715	ERR1735551	SRR6059988	ERR1735557	SRR7478665	SRR7478651	ERR2004664	SRR1525669	SRR7478663	SRR6059984	SRR6286159	ERR2004696	SRR7500722	SRR6059981	SRR5454225	SRR7500718	SRR7500706	SRR7478678	SRR6286161	SRR7478661	ERR2004693	SRR1525663	SRR6059978	ERR2004676	SRR1525677	ERR2004684	SRR7500711	SRR7500698	SRR7500716	SRR7478653	ERR2004700	ERR2004690	ERR1735556	SRR6059993	SRR7500702	SRR7500709	SRR7478677	SRR1525681	SRR1525667	ERR2004694	SRR7500724	ERR2004675	ERR2004699	SRR1525662	ERR2004678	SRR5454240	SRR9640973	SRR7500728	SRR7478656	SRR5454231	ERR2004688	SRR6819299	SRR1525670	SRR1525683	SRR7478670	SRR7478676	SRR1525679	SRR7478655	SRR7478681	SRR7478675	ERR2004701	ERR2004682	SRR9640967	ERR1735552	SRR6059980	SRR7478683	SRR6819300	SRR7478664	SRR1525673	SRR7500705	ERR1735553	ERR2004709	ERR2004703	ERR2004708	SRR7500713	SRR5454232	ERR1735559	SRR7478674	ERR1735554	SRR7500714	SRR1525664	SRR9640970	ERR1735550	SRR9640974	SRR7478659	SRR5454234	SRR7478680	SRR7478672	SRR6059995	SRR6059987	SRR6059976	ERR2004704	SRR6819301	SRR5454227	ERR2004707	ERR2004683	SRR7478673	ERR2004681	SRR6059977	SRR7478657	SRR7500726	SRR7500708	SRR7478685	SRR6059986	SRR5454233	SRR7478669	ERR2004710	SRR7500725	ERR2004677	ERR1735560	ERR1735549	SRR6819282	SRR6059982	SRR7500719	SRR5454239	SRR1525672	ERR2004669	SRR1525665	SRR7478654	SRR6059997	SRR1525684	SRR5454235	SRR1525676	SRR7478679	SRR6059990	SRR6819303	SRR7478671	ERR2004691	SRR9640965	SRR6059985	ERR2004706	ERR2004705	SRR7500700	SRR1525680	SRR7478660	SRR7478662	SRR9640971	ERR2004697	SRR7500710	SRR7478666	ERR2004666	SRR1525674	SRR7500721	SRR6059992	SRR5454242	SRR7500696	SRR5454244	SRR7500720	ERR2004685	ERR1735555	ERR2004667	SRR7478658	SRR7500717	SRR1525671	SRR6819296	SRR9640972	SRR9640964	SRR5454241	ERR2004679	SRR9640975	ERR2004702	ERR1735558	SRR5454230	ERR2004668	ERR2004698	SRR6819304	SRR5454245	SRR6059979	SRR6059994	ERR2004687	SRR9640966	SRR7478652	SRR7500704	SRR5454238	SRR6819295	SRR5454228	SRR1525668	ERR2004711	SRR7478682	ERR2004686	SRR7500729	SRR7478684	ERR2004674	SRR7500707
AHY39291	68.4405	126.111	62.8185	125.442	59.1908	207.177	58.9909	182.759	60.4656	27.2256	97.2395	53.754	130.847	121.913	84.7327	117.687	206.203	129.163	172.031	175.151	176.055	52.6583	75.9396	184.557	45.9071	169.528	29.7355	104.045	218.629	105.763	180.093	52.419	62.7824	56.1053	182.532	66.6258	229.747	185.18	113.095	36.6216	55.0409	62.6884	229.957	37.319	181.648	71.1705	123.376	51.3258	223.365	93.2826	46.7163	63.3773	45.8828	78.4088	52.0905	137.911	158.638	230.057	251.118	188.56	145.694	60.2398	52.4934	65.6988	53.4735	262.002	52.7796	125.431	213.913	65.4023	62.1506	44.3676	206.252	178.11	121.578	46.7943	200.673	204.839	144.815	111.132	142.89	169.651	48.0894	63.9478	100.227	65.1024	94.7479	119.999	150.97	33.7457	49.4796	209.595	58.2959	44.8305	45.8273	236.001	109.763	387.026	83.8102	212.319	43.7043	98.8187	38.9605	207.904	71.5678	91.285	155.678	97.41	157.751	64.078	135.257	91.7875	43.7494	81.1913	66.9642	132.174	150.803	190.854	151.234	50.7917	158.971	41.3192	34.5379	215.15	266.46	266.669	99.7192	92.5227	142.547	137.121	144.671	34.0179	105.964	248.284	59.1017	48.3417	61.7564	42.0636	228.649	75.2348	31.9808	169.648	49.8349	223.497	96.6332	167.645	110.344	246.72	43.9325	100.894	172.511	140.493	155.928	59.4678	166.779	185.034	97.4664	241.61	42.8641	222.943	107.873	34.0606	55.851	378.418	238.592	108.192	107.589	56.5645	203.141	49.0316	37.0653	161.208	124.376	58.6984	28.4477	55.7607	173.289	44.4031	259.474	122.54	176.943	105.03	45.556	149.714	109.258	58.8213	54.3526	65.9639	155.052	85.0768	153.599	390.757	127.936	110.22	158.999	112.02	90.4793	106.42	62.0413	201.485	128.489	124.932	217.102	224.617	153.159	412.971	58.8456	67.478	75.4905	89.3917	72.1113	220.828	150.193	48.7006	167.998	47.8096	49.1673	208.243	60.7111
AHY39292	95.3348	208.768	137.544	221.588	86.2019	58.9148	223.784	79.8118	89.8482	35.1156	235.982	87.7575	91.7631	206.237	105.392	238.358	57.7713	131.707	289.459	298.177	116.92	89.3062	87.6076	77.8599	58.1583	284.088	35.0863	103.363	78.9995	175.913	81.2583	60.154	98.7622	106.735	86.6527	122.715	425.265	76.6876	180.023	46.1192	110.475	74.577	127.268	49.5392	78.26	96.5362	210.734	59.7927	79.5315	140.938	74.3053	247.871	39.7347	108.546	110.499	178.652	130.533	84.1703	123.582	88.2907	241.815	233.661	82.6974	107.71	111.27	120.986	89.8646	223.433	71.5008	139.361	254.957	48.3443	122.865	109.442	185.788	62.501	155.059	144.143	137.238	171.231	151.673	202.775	56.6007	111.064	161.598	73.3186	225.853	96.9943	65.964	44.5373	46.438	60.7445	109.693	42.3096	39.6564	128.081	239.99	866.253	172.451	82.1074	48.028	224.468	46.7006	82.6601	138.887	194.277	245.488	186.011	220.056	237.491	131.748	179.666	45.5426	183.714	112.402	91.3111	155.253	407.849	145.684	108.152	107.354	45.6494	43.4788	84.7296	98.8526	101.825	173.828	167.159	89.2849	200.68	188.749	43.7305	195.168	70.1903	118.12	56.299	233.576	49.2661	73.6217	145.927	30.3324	224.275	56.0764	145.597	169.637	334.472	211.838	82.4534	73.5428	106.87	107.39	180.418	137.634	109.771	61.2906	82.2066	116.846	101.562	43.5921	66.7522	189.476	43.5839	97.1448	831.624	83.0635	209.12	199.953	84.283	92.238	117.053	43.3676	192.642	235.687	233.876	34.3452	94.6361	89.4418	79.5233	73.0385	209.426	291.761	265.041	70.0097	255.304	180.068	95.0885	103.194	127.15	102.408	168.576	167.621	719.382	132.143	176.559	175.633	159.859	193.137	163.05	104.724	139.122	189.635	267.698	86.1338	82.7273	233.486	727.702	112.664	126.311	65.2137	179.124	124.913	108.989	241.42	46.3448	213.335	54.0464	48.9213	133.666	235.127
AHY39293	33.0362	427.861	245.156	496.893	1273.78	733.446	281.063	930.283	1269.2	262.855	204.399	224.411	2019.38	414.955	38.1989	300.271	1367.8	267.755	386.34	381.225	4018.35	224.964	49.3699	4192.01	962.687	380.32	264.48	723.904	234.084	414.181	700.572	951.815	1014.89	127.57	208.392	541.621	203.078	736.344	79.2327	160.449	121.187	1447.38	1539.06	166.775	147.178	46.5704	499.714	965.746	156.041	157.792	635.376	274.834	914.669	28.0792	107.46	462.075	611.707	220.377	453.132	625.028	350.875	280.896	221.416	545.416	122.368	465.565	1111.01	97.4219	474.72	250.373	278.496	927.434	1732.81	1672.11	462.835	939.187	515.011	521.388	884.216	435.353	170.807	634.713	944.378	114.65	127.599	1433.95	186.142	2140.46	1819.78	270.261	922.403	1580.42	115.19	917.168	914.142	438.157	336.035	779.692	111.813	129.854	660.655	166.964	168.329	486.569	252.437	119.017	380.275	514.462	352.469	289.425	286.916	301.533	914.327	99.3192	545.892	1588.21	812.8	165.843	865.639	107.916	340.736	901.22	262.993	284.823	86.0494	136.737	421.748	324.209	352.286	448.09	448.258	262.078	417.056	313.369	114.341	945.834	283.86	663.576	154.377	673.375	267.176	569.875	968.3	431.445	289.755	139.908	164.046	228.683	631.669	491.592	4087.12	434.643	732.529	121.097	531.836	714.722	708.599	625.975	911.247	935.61	35.8561	271.835	1042.45	1088.12	117.044	336.344	407.982	214.077	727.745	104.326	165.442	633.209	398.382	287.93	263.796	1124.81	322.601	627.839	248.22	474.288	383.181	169.309	632.764	377.608	78.7411	1056.39	100.978	552.292	1741.66	351.978	839.875	1303.28	182.76	527.495	646.476	430.202	303.838	145.796	1000.9	759.796	140.851	233.315	177.119	461.168	458.566	1044.01	127.655	248.488	1377.44	351.526	146.143	2239.3	464.666	670.229	552.137	937.809	677.076	756.647	293.15
AHY39294	59.4106	650.921	430.317	585.952	1473.85	443.341	579.06	473.507	1593.18	364.662	0	368.82	928.754	515.927	41.3184	332.146	740.734	177.412	561.843	650.129	2104.75	486.977	67.3108	2356.66	1659.96	779.274	346.303	2124.82	115.55	447.631	372.193	2146.63	1209.15	179.59	144.26	922.763	103.784	247.497	13.8467	233.781	190.448	1567.13	1023.13	260.249	34.9898	68.2561	728.505	1848.44	32.8123	217.766	954.997	482.945	1984.34	26.3388	254.999	555.343	355.9	78.0892	473.685	374.603	375.678	351.878	346.121	979.345	239.132	485.712	1292.05	14.3552	224.873	495.284	436.165	1534.79	1177.38	883.082	398.374	1615.23	647.58	454.798	555.607	494.749	441.135	0	1746.21	162.355	438.565	1812.57	0	1008.48	855.9	425.404	1605.22	905.477	134.98	1881.79	1647.06	517.587	308.873	0	15.1413	39.8162	1207.58	0	211.497	203.871	421.309	15.0681	490.626	559.918	417.846	553.006	314.603	5.60485	1856.89	4.99545	1208.98	760.129	22.7822	44.4061	49.3764	148.451	980.821	1991.68	274.093	91.8822	92.7343	75.3417	245.636	0	375.239	513.196	498.72	336.943	594.583	89.737	234.741	2004.68	363.037	1009.82	53.9044	2158.11	290.703	511.692	1783.4	517.491	22.0042	62.3274	0	57.7547	965.874	966.909	2640.61	525.79	540.419	166.849	529.288	437.488	1218.65	340.787	1762.58	482.749	0	309.149	1154.5	0	75.0198	252.227	421.918	448.043	402.18	135.314	250.911	0	512.916	434.917	324.996	1317.48	244.66	921.546	153.043	176.881	565.499	427.106	1014.17	448.472	9.50244	1127.56	216.848	913.345	1264.48	0	0	37.3808	210.363	400.375	0	523.942	10.8285	318.934	1120.08	1058.32	0	370.086	59.0211	355.12	562.763	0	133.706	476.697	3537.16	0	113.631	1459.62	493.091	1325.54	631.398	1970.54	1307.3	944.555	462.761
AHY39295	85.482	288.344	381.727	269.865	146.548	180.464	584.68	443.314	148.5	40.0407	403.855	184.162	255.315	297.488	119.975	345.713	200.535	435.246	480.637	482.637	320.33	189.288	110.108	248.43	128.856	491.646	41.7047	493.093	98.8991	239.479	235.787	120.237	166.86	220.969	234.949	334.758	318.478	53.0667	114.266	45.6434	226.595	154.68	289.007	47.9879	82.4695	101.301	263.273	121.452	153.922	277.238	95.1561	566.319	98.943	121.931	196.641	265.367	319.96	93.5937	554.312	214.003	292.04	584.728	179.804	345.867	214.743	553.421	157.95	125.625	68.491	390.567	572.687	100.432	281.45	272.928	268.221	125.504	399.643	393.957	304.361	201.529	434.805	224.64	126.361	205.996	198.149	155.831	381.344	205.004	189.329	56.2762	104.588	202.462	205.068	100.407	103.337	463.401	266.901	153.277	74.3271	125.812	85.8093	381.016	48.0297	185.016	384.98	83.4728	296.633	238.605	294.176	599.457	542.247	277.9	99.2172	69.6704	340.16	293.837	188.396	295.431	171.311	207.955	539.19	99.687	54.1994	75.1733	140.396	108.262	235.741	309.833	427.148	248.895	254.709	53.5178	262.135	167.062	207.017	119.617	584.807	85.4498	89.8007	287.236	38.4048	282.153	129.394	453.688	279.946	255.799	249.267	142.418	94.8466	352.013	321.899	261.374	327.369	210.502	213.989	229.776	483.765	203.859	101.374	205.019	168.493	52.8538	157.467	140.292	146.058	266.788	262.398	186.281	222.714	204.601	48.8074	242.359	286.206	575.829	37.0822	155.027	217.617	98.7901	110.208	382.007	481.377	318.656	94.3162	292.145	108.96	156.693	201.767	342.173	264.877	230.163	180.39	146.413	463.245	248.583	217.245	211.87	252.801	245.868	167.636	444.83	275.443	256.589	82.4169	112.783	289.269	165.379	230.232	381.462	242.266	238.327	408.578	294.993	290.269	84.7421	290.273	120.659	82.7647	439.682	586.284
AHY39296	271.861	471.699	738.893	512.299	275.106	413.263	1321.57	660.873	263.601	354.111	683.763	480.568	391.212	497.287	319.302	1271.9	345.92	1000.87	692.76	691.087	484.48	497.065	296.214	374.929	323.924	687.318	337.584	914.228	426.003	524.073	324.318	311.909	299.493	467.16	290.165	639.534	568.27	346.262	477.609	399.524	456.266	274.592	412.791	401.54	426.515	267.422	496.841	323.507	436.963	1017.43	313.612	1403.85	278.996	312.729	451.772	461.546	439.043	409.609	789.141	300.289	517.494	1334.68	500.085	645.833	441.707	802.391	280.003	471.534	386.702	738.563	1428.19	269.949	400.245	449.979	449.938	328.889	625.549	613.809	413.243	422.328	1296.53	223.606	308.304	453.417	1137.74	289.206	708.711	321.963	302.613	376.47	273.833	308.603	455.94	282.829	277.27	669.371	536.559	151.368	439.297	410.482	296.754	690.894	403.742	284.181	752.235	429.545	568.19	486.209	521.548	1330.5	932.048	389.962	272.041	404.9	652.556	417.83	156.261	535.045	145.277	449.16	999.515	276.046	384.371	373.242	423.644	381.373	493.88	535.09	983.427	474.46	484.847	382.462	532.023	450.523	451.013	315.323	1439.35	292.877	362.732	1012.93	348.394	535.461	315.792	662.379	397.498	565.262	656.511	436.087	303.158	867.572	472.563	455.606	357.744	448.944	419.044	316.361	1068.1	321.422	283.453	356.862	521.727	382.663	273.935	147.768	410.597	549.711	512.939	507.788	334.757	437.796	409.984	243.975	540.097	1307.83	344.053	270.375	309.532	307.875	339.341	1119.64	682.676	1121.52	306.78	540.572	478.599	270.946	449.527	662.955	289.067	482.163	147.996	77.1063	1203.27	484.372	241.008	426.048	430.485	1217.73	291.964	706.349	593.561	1063.12	421.748	412.374	539.499	79.2252	449.285	750.804	626.386	493.09	845.888	455.112	550.712	287.305	554.985	306.837	286.504	706.649	1423.27
AHY39297	201.153	407.974	347.495	409.12	78.2378	363.695	764.224	549.931	78.8944	40.3012	226.266	111.628	32.1171	415.094	260.321	297.853	290.07	572.554	522.258	532.026	90.0012	104.138	213.461	134.631	35.5819	522.326	44.5065	226.501	498.595	360.375	182.788	35.5431	98.4274	119.782	211.765	289.367	275.341	286.728	183.827	43.7525	108.853	62.6447	79.1468	48.415	515.766	188.174	408.913	36.3815	560.364	228.072	88.9164	772.689	37.2574	307	108.729	396.074	60.2946	587.501	906.474	204.923	487.973	759.203	106.711	283.283	114.119	880.559	84.0943	188.793	420.824	351.335	739.306	38.4667	75.7331	54.4528	392.808	33.3423	971.877	963.548	46.7114	336.012	488.242	564.015	37.9385	113.44	399.879	67.4244	225.787	32.2977	166.202	49.9849	36.857	245.522	110.958	34.7042	38.1989	1041.06	405.765	260.098	126.5	549.109	35.8669	231.752	46.6402	192.059	350.353	137.064	557.365	375.347	500.535	749.805	548.219	127.409	38.1844	119.481	273.349	37.564	422.869	232.02	388.835	113.469	448.708	42.245	44.0971	462.515	715.446	602.918	362.729	552.213	706.994	380.203	386.209	52.3795	413.91	483.397	114.643	37.246	777.607	32.3931	495.061	112.45	42.3219	591.081	35.2049	1073.84	170.715	217.866	341.964	457.891	104.072	232.324	79.8827	392.705	39.5638	112.967	169.263	246.667	181.025	259.682	34.6288	373.327	314.526	44.5402	86.7061	276.87	411.009	418.613	439.287	104.125	306.237	107.58	50.8184	560.114	442.81	739.787	43.6035	80.8192	192.425	90.3759	495.975	275.284	535.307	320.976	91.501	565.829	169.794	87.0022	117.745	289.175	53.4326	493.298	396.352	193.258	533.51	368.64	537.088	331.516	149.625	345.441	88.817	553.287	340.727	304.754	594.155	444.345	532.71	186.363	111.646	346.938	86.5563	537.704	370.198	51.1287	526.082	32.4413	579.985	35.9502	36.0265	546.329	748.477
AHY39298	13.4785	29.7551	19.9621	23.8882	11.8182	10.5431	33.3804	16.6848	10.4897	6.15826	16.3812	26.5633	18.8905	27.1806	19.4808	25.118	9.50904	33.2929	73.722	76.7881	17.2423	22.9544	17.7924	16.0275	9.26496	76.0618	7.66572	23.1441	14.1592	19.6152	20.211	7.98373	13.8546	27.5257	20.2027	16.6402	140.37	6.93207	26.7601	12.6493	29.1978	15.4048	15.3233	12.4758	12.1277	13.0956	27.6918	9.3055	15.3172	25.0073	10.8665	37.3235	7.75936	18.5351	28.3586	24.1094	21.1826	14.0799	15.8037	14.1167	31.7616	33.3575	27.2446	14.858	33.7369	22.1553	10.265	42.1505	6.88159	20.3039	32.5771	7.29252	10.2071	18.2873	24.0593	13.1643	17.5014	15.9229	29.7342	22.2556	13.9001	9.07723	6.28548	34.5315	24.1285	11.8458	17.4761	19.2025	13.7404	10.0194	8.3824	14.8966	30.8264	9.73921	7.73022	13.9665	20.4481	64.9309	18.5892	14.3117	7.93606	14.7844	9.92229	12.7051	20.6505	30.668	32.5877	19.2298	35.5001	27.9557	31.3302	21.1929	8.0014	16.4401	16.3963	19.2232	13.4001	121.033	9.68078	31.9404	33.1947	6.83073	10.8047	8.43535	11.6881	9.79746	22.8657	11.7768	29.4279	34.9081	32.2508	8.57939	24.3709	17.0227	31.1588	8.00709	38.1307	9.84696	8.11512	30.674	8.1422	29.5823	8.51013	12.7266	22.4182	102.778	11.8329	13.7499	11.0215	32.7603	17.762	29.2596	25.5753	32.2745	22.237	14.4416	18.9627	15.958	8.10781	11.9905	3.52803	9.47063	11.7585	56.5817	13.1325	27.4732	23.2273	26.39	14.2624	32.4253	12.2282	10.293	25.2242	33.8797	7.37634	13.7508	14.4959	11.8732	7.65451	21.3031	72.5948	23.9253	13.5183	30.4214	24.0866	11.9349	36.2519	16.2271	19.8397	11.2174	14.5653	89.5173	19.64	21.8672	10.7678	23.0606	21.9128	17.8658	12.7641	25.2829	10.577	13.4753	11.2962	9.70962	29.9161	88.1407	31.4573	19.4934	24.3005	9.9011	27.0526	19.1766	32.7606	11.0812	31.3165	6.92374	9.466	23.1488	34.8959
AHY39299	157.872	377.271	190.422	356.556	231.88	241.465	100.853	176.55	217.171	125.388	339.98	125.476	604.873	372.027	212.81	193.887	312.732	153.922	358.546	364.418	642.584	120.001	185.801	504.345	606.966	348.498	121.91	154.096	233.175	190.927	320	633.142	227.051	125.282	295.482	258.968	250.487	268.133	125.092	136.161	128.356	220.628	241.787	139.333	226.835	171.033	361.544	619.6	214.604	257.73	460.219	113.448	246.521	217.003	139.88	406.556	357.993	229.25	108.696	270.826	392.274	104.83	125.943	260.342	124.422	115.838	224.238	141.772	238.948	190.844	111.187	250.967	203.369	365.42	393.501	623.375	119.52	114.326	476.96	208.213	101.031	122.024	624.176	124.243	99.7205	221.764	343.285	610.029	367.587	127.682	256.699	389.035	127.131	245.25	249.287	99.0992	158.844	567.344	121.854	208.16	195.551	350.538	138.214	395.93	188.567	133.71	376.207	220.848	382.735	101.338	110.434	140.084	261.637	125.454	250.719	550.624	128.97	227.615	123.923	139.378	129.329	250.959	128.53	198.922	198.908	199.36	186.186	170.822	164.282	472.169	467.524	130.339	176.983	263.224	126.765	628.711	109.744	204.769	210.711	133.272	124.06	406.929	609.606	99.4858	128.8	190.203	192.748	229.544	459.81	145.558	632.259	397.414	375.852	125.258	355.086	308.55	96.2687	295.374	253.364	261.978	68.0235	122.163	223.857	633.339	204.925	164.156	188.638	118.239	304.852	139.242	138.258	123.536	345.664	102.114	127.063	231.612	320.576	454.001	170.575	185.798	358.784	114.728	446.673	376.235	124.007	221.932	132.364	258.839	501.745	153.604	130.098	550.013	97.552	210.065	119.037	205.018	127.636	92.7951	210.091	166.625	156.783	189.03	235.523	225.088	359.063	500.658	124.15	187.372	209.953	155.579	191.567	550.079	371.106	200.753	403.021	622.735	196.308	170.81	110.89
AHY39300	126.952	334.406	176.153	347.642	196.988	168.344	103.189	239.313	204.141	70.7702	268.776	120.23	381.407	336.369	161.178	281.544	217.393	181.408	238.873	241.233	496.026	122.689	144.817	461.654	233.743	237.126	70.1212	162.581	214.563	234.311	225.904	239.781	206.309	144.868	194.304	202.109	243.316	243.832	114.867	96.9048	137.718	204.265	139.757	97.8384	238.617	137.678	347.536	235.068	203.271	272.295	246.02	103.915	216.24	152.853	144.425	341.696	174.796	249.973	89.7188	211.717	336.579	102.688	123.684	205.503	142.571	84.1557	207.194	150.62	186.071	180.552	101.409	216.035	123.958	213.529	343.127	242.52	122.523	119.677	243.784	307.102	115.76	142.081	241.437	137.468	137.932	197.381	266.809	407.753	314.35	83.3655	220.705	327.825	135.81	215.352	216.479	90.148	220.202	465.717	115.412	199.466	169.33	259.053	93.6983	277.681	178.993	137.347	341.433	269.851	337.33	109.377	115.983	191.793	220.2	113.939	203.529	346.875	103.736	257.008	109.941	141.487	185.914	212.616	87.872	138.69	158.683	154.976	238.022	155.254	177.124	382.352	394.127	85.0144	231.448	192.232	140.183	242.545	102.046	171.267	175.873	197.886	66.2803	347.278	241.764	92.7653	179.218	189.004	156.056	193.879	248.637	110.259	512.797	338.287	187.619	139.75	354.915	196.674	171.798	186.987	215.425	188.515	55.0652	82.5763	213.596	459.177	137.607	220.245	234.564	126.826	226.357	140.746	95.5878	133.319	351.571	105.563	64.9197	200.646	226.266	244.614	107.262	313.893	237.49	177.186	244.68	344.163	119.83	217.733	146.841	196.626	314.493	157.797	110.158	519.829	122.037	269.698	134.408	294.081	200.975	121.129	206.284	153.138	112.126	263.968	229.414	172.278	329.828	526.603	143.562	176.75	181.05	155.931	193.018	221.252	332.047	174.463	347.789	244.131	175.711	152.966	106.225
AHY39301	61.9485	208.405	421.271	207.637	590.739	24.9025	128.699	27.3999	610.243	299.237	108.368	87.8787	723.469	191.568	86.2614	647.032	29.8421	149.239	314.478	329.596	226.556	90.6653	92.8065	78.005	632.36	332.845	293.765	109.932	14.039	276.331	16.9305	623.637	584.841	311.113	16.212	532.916	346.159	16.7932	425.043	274.656	324.189	560.511	167.209	273.689	16.7599	77.841	199.698	629.317	16.9484	40.8923	610.707	124.522	368.548	65.4932	394.338	197.332	383.639	21.9806	127.191	16.637	101.006	136.677	89.1927	542.508	322.552	134.004	641.263	412.637	8.20125	415.669	116.113	368.903	104.371	374.334	211.82	638.717	98.0837	94.6889	579.625	128.176	389.981	51.6286	628.142	367.302	292.209	576.732	87.3442	990.356	16.6522	313.583	372.443	9.93158	352.3	371.079	371.945	152.255	383.668	181.421	596.851	13.1704	427.526	45.9338	265.898	12.0607	427.729	591.166	85.603	226.322	94.4114	129.934	194.52	38.2488	366.148	577.969	537.2	698.929	59.9973	347.908	63.886	402.898	117.296	377.081	317.868	12.6247	12.3878	7.06565	272.21	39.6957	88.5081	89.0932	85.2077	312.616	438.59	14.7585	375.279	625.515	125.258	435.722	11.5212	61.7148	285.352	120.683	630.249	159.26	46.5686	333.672	520.595	13.9607	609.764	167.139	232.781	190.96	483.504	366.803	172.721	10.7341	94.4022	12.1125	374.76	44.2895	552.849	307.813	627.805	223.005	10.9759	387.422	443.118	88.7209	13.1217	397.323	275.266	57.6149	219.62	127.815	284.353	629.403	16.904	620.537	8.5114	768.262	318.443	422.855	617.269	85.4767	414.976	611.105	396.439	545.577	433.278	47.1625	58.7496	206.587	415.361	234.309	53.9517	121.469	49.8839	310.578	592.799	116.046	646.617	661.898	15.8436	9.68129	115.986	184.292	317.482	412.713	128.21	32.9509	61.5846	382.439	121.409	428.224	114.367	624.155	433.467	105.401	120.238
AHY39302	329.191	432.031	299.88	443.335	250.615	736.53	376.962	298.453	252.969	136.052	473.714	206.686	290.409	433.688	382.012	235.804	509.734	230.724	474.182	460.01	351.793	204.857	374.544	303.334	423.393	450.585	140.039	238.581	875.351	333.708	302.663	438.296	253.099	256.103	322.763	340.098	189.703	729.626	91.9073	152.921	251.737	244.475	437.921	142.978	890.685	284.49	446.805	414.685	869.533	258.133	370.045	364.56	139.827	412.725	244.96	469.739	497.938	825.545	344.248	316.55	543.445	369.611	203.308	315.508	264.917	346.454	245.794	111.095	706.878	298.346	406.437	157.957	339.015	349.499	451.73	420.007	490.238	495.47	456.044	367.576	225.715	165.825	416.389	260.249	201.693	246.029	453.12	278.751	234.323	143.05	165.119	238.587	255.673	149.719	175.952	433.852	329.55	77.2508	97.3797	902.626	139.656	509.447	159.394	325.766	299.88	102.691	594.722	332.536	564.489	371.811	228.044	115.789	164.824	81.8991	316.081	336.07	224.397	156.445	238.959	246.575	212.592	151.649	142.842	738.935	825.419	820.106	351.793	422.245	272.798	563.623	568.838	142.146	352.152	781.957	256.539	406.019	388.15	149.268	757.908	149.704	128.773	605.871	421.896	419.78	125.255	150.818	619.882	738.782	374.215	212.79	347.531	446.909	472.646	249.89	339.231	279.012	127.981	328.76	159.361	520.619	686.852	149.532	245.854	108.855	829.283	324.434	350.809	212.955	254.048	266.687	150.637	155.491	437.406	358.43	139.292	228.944	285.679	358.622	736.927	263.217	471.195	213.984	367.827	590.106	99.3692	245.423	256.293	308.647	353.201	355.544	248.836	149.825	219.01	347.977	168.337	363.829	103.886	206.9	233.178	298.095	625.416	235.913	880.393	778.371	564.878	124.952	262.06	308.141	189.238	386.484	242.256	489.713	534.18	146.635	583.315	410.924	140.78	290.404	376.421
AHY39303	188.314	331.124	238.133	356.746	215.993	226.057	260.383	188.282	218.462	80.8367	424.075	131.01	298.098	324.665	259.818	268.609	226.05	413.037	350.386	345.07	255.684	130.826	242.807	236.704	231.061	334.759	84.6197	308.71	348.321	357.264	225.298	249.745	244.862	154.244	197.075	243.534	379.607	302.55	160.162	100.853	153.504	201.989	226.737	100.695	298.839	193.866	342.841	241.239	306.642	447.777	227.95	265.328	110.804	267.212	150.992	351.756	380.63	416.421	305.587	247.798	512.558	256.891	131.311	239.868	153.834	305.184	223.956	234.876	291.167	239.942	257.745	116.858	213.321	206.359	342.099	234.147	333.388	337.891	295.225	458.435	272.129	567.536	255.987	148.852	329.99	200.087	428.136	316.369	162.421	104.658	117.783	161.92	141.873	122.865	115.12	294.541	353.225	601.108	148.075	306.388	105.276	429.313	102.369	245.697	241.811	214.464	467.104	423.324	500.488	260.628	327.337	228.229	115.83	162.605	251.297	262.105	621.581	454.334	604.429	164.691	344.194	119.422	105.846	306.493	380.838	366.475	352.473	333.335	319.118	556.921	552.585	104.716	357.888	280.71	148.49	251.056	267.193	102.776	334.36	293.484	82.17	439.518	235.551	301.43	223.654	332.746	324.172	357.999	227.625	316.731	252.901	357.039	232.949	143.411	334.179	210.114	252.283	249.079	120.477	224.956	329.176	100.119	229.281	562.026	287.929	356.797	348.007	134.066	179.321	158.379	100.33	599.503	355.464	252.825	84.0399	216.904	241.844	228.648	299.982	260.814	344.08	307.596	228.456	458.315	168.655	239.669	154.08	243.5	206.359	330.171	588.062	541.495	253.609	421.082	592.189	465.221	199.755	305.372	230.52	268.298	315.069	311.927	347.874	305.59	441.596	559.664	153.189	243.663	297.079	338.645	411.872	197.046	432.939	100.79	438.572	257.276	106.66	271.272	250.4
